"lats","longs"
49.32,-122.89258
49.31997,-122.89253
49.31991,-122.89253
49.31986,-122.89256
49.31982,-122.89256
49.31977,-122.89256
49.31972,-122.89254
49.31967,-122.89256
49.31962,-122.89259
49.31957,-122.89259
49.31953,-122.89255
49.31949,-122.8925
49.31944,-122.89238
49.3194,-122.89231
49.31936,-122.89225
49.31927,-122.89222
49.31923,-122.89219
49.31919,-122.89213
49.31916,-122.89208
49.31912,-122.89202
49.31907,-122.89201
49.31898,-122.89202
49.31893,-122.89203
49.31888,-122.89203
49.31885,-122.89199
49.3188,-122.89186
49.31876,-122.89178
49.31874,-122.89173
49.31869,-122.8917
49.31867,-122.89156
49.31867,-122.89148
49.31866,-122.8914
49.31865,-122.89132
49.31863,-122.89124
49.31862,-122.89116
49.3186,-122.89109
49.31854,-122.89104
49.3185,-122.89103
49.31845,-122.89103
49.31838,-122.89093
49.31836,-122.89085
49.31834,-122.89076
49.31834,-122.89067
49.31833,-122.89058
49.31835,-122.8905
49.3183,-122.89044
49.31826,-122.8904
49.31822,-122.89034
49.31818,-122.89029
49.31815,-122.89021
49.31812,-122.89015
49.31809,-122.89009
49.31804,-122.89009
49.318,-122.89005
49.31791,-122.89
49.31786,-122.88995
49.31782,-122.8899
49.31779,-122.88985
49.31771,-122.88976
49.31766,-122.88966
49.31763,-122.88959
49.31755,-122.88943
49.31748,-122.88947
49.3174,-122.88943
49.31736,-122.88936
49.31734,-122.8893
49.3173,-122.88924
49.31725,-122.88921
49.31724,-122.88914
49.3172,-122.88909
49.31717,-122.88904
49.31713,-122.88899
49.3171,-122.88894
49.31706,-122.88881
49.31703,-122.88872
49.317,-122.88864
49.31696,-122.88857
49.31692,-122.8885
49.31689,-122.88843
49.31686,-122.88837
49.31684,-122.8883
49.31681,-122.88824
49.31678,-122.88816
49.31675,-122.88809
49.31671,-122.88796
49.31672,-122.88786
49.31672,-122.88779
49.3167,-122.88771
49.31664,-122.88767
49.31661,-122.88761
49.31658,-122.88755
49.31654,-122.88744
49.31652,-122.88737
49.31648,-122.88724
49.31645,-122.88716
49.31643,-122.88708
49.3164,-122.88702
49.31637,-122.88696
49.31634,-122.88689
49.31632,-122.88682
49.31628,-122.88676
49.31627,-122.88668
49.31629,-122.88662
49.31632,-122.88649
49.31633,-122.88642
49.31643,-122.88637
49.31651,-122.88634
49.31658,-122.88628
49.31663,-122.88627
49.3167,-122.88618
49.31674,-122.88614
49.31677,-122.88608
49.31681,-122.88602
49.31686,-122.88597
49.31689,-122.88591
49.31691,-122.88577
49.31699,-122.8857
49.31704,-122.88569
49.3171,-122.8857
49.31716,-122.88571
49.31719,-122.88583
49.31725,-122.88571
49.31729,-122.88566
49.31732,-122.8856
49.31737,-122.88556
49.31741,-122.88554
49.31746,-122.88551
49.31752,-122.88548
49.31757,-122.88546
49.31762,-122.88548
49.31768,-122.88549
49.31773,-122.88548
49.31785,-122.88546
49.31792,-122.88544
49.31794,-122.88537
49.31799,-122.88535
49.31807,-122.88529
49.31811,-122.88526
49.31816,-122.88525
49.31821,-122.88524
49.31826,-122.88523
49.31831,-122.88527
49.31835,-122.88531
49.31839,-122.88533
49.31844,-122.88535
49.3185,-122.88538
49.31854,-122.88541
49.31858,-122.88543
49.31863,-122.88547
49.31867,-122.88551
49.31875,-122.88555
49.31888,-122.88558
49.31894,-122.88559
49.31894,-122.88566
49.319,-122.88567
49.31906,-122.88572
49.31912,-122.88571
49.31917,-122.88571
49.31921,-122.88575
49.31926,-122.88578
49.3193,-122.88576
49.31934,-122.88572
49.31944,-122.8857
49.31948,-122.88571
49.31954,-122.88566
49.31959,-122.88564
49.31967,-122.88559
49.31975,-122.88558
49.31982,-122.8855
49.31991,-122.88553
49.31997,-122.88561
49.32002,-122.88549
49.32007,-122.88545
49.3201,-122.88539
49.32012,-122.88533
49.32021,-122.88531
